key,instruction_raw,instruction_uni,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_0,condition_1,condition_2,condition_3,condition_4
zl004077,OBJECT tiles are scarce here.,Collectables are scarce here.,004077,tloz2_1_r2_c6_rot90,4,collectable_count,object,,,,,0.0
zl004078,The dungeon has many OBJECTs.,The map has many collectables.,004078,tloz2_1_r2_c7,4,collectable_count,object,,,,,2.0
zl004079,The dungeon has a decent number of objects.,The map has a decent number of collectables.,004079,tloz2_1_r2_c7_rot90,4,collectable_count,object,,,,,2.0
zl004080,Few OBJECTs are found here.,Few collectables are found here.,004080,tloz2_1_r3_c1,4,collectable_count,object,,,,,0.0
zl004081,The dungeon has many OBJECTs.,The map has many collectables.,004081,tloz2_1_r3_c2,4,collectable_count,object,,,,,2.0
zl004082,OBJECTs are fairly plentiful here.,Collectables are fairly plentiful here.,004082,tloz2_1_r3_c2_rot90,4,collectable_count,object,,,,,2.0
zl004083,The dungeon has many OBJECTS.,Collectables are plentiful on the map.,004083,tloz2_1_r3_c3,4,collectable_count,object,,,,,2.0
zl004084,The dungeon has many OBJECTs.,The map has many collectables.,004084,tloz2_1_r3_c3_rot90,4,collectable_count,object,,,,,2.0
zl004085,Few OBJECTs are scattered here.,Few collectables are scattered here.,004085,tloz2_1_r3_c4,4,collectable_count,object,,,,,0.0
zl004086,Few OBJECT tiles are scattered here.,Few collectables are scattered here.,004086,tloz2_1_r3_c4_rot90,4,collectable_count,object,,,,,0.0
zl004087,The dungeon has a moderate amount of objects.,The map has a moderate amount of collectables.,004087,tloz2_1_r3_c5,4,collectable_count,object,,,,,2.0
zl004088,The dungeon has a reasonable number of objects.,The map has a reasonable amount of collectables.,004088,tloz2_1_r3_c5_rot90,4,collectable_count,object,,,,,2.0
zl004089,Few OBJECT tiles are present.,Collectables are sparse across the map.,004089,tloz2_1_r3_c6,4,collectable_count,object,,,,,1.0
zl004090,The dungeon has a few OBJECT tiles.,The level has a few collectables.,004090,tloz2_1_r3_c6_rot90,4,collectable_count,object,,,,,1.0
zl004091,Few OBJECTs are found here.,Collectables are sparse here.,004091,tloz2_2_r0_c1,4,collectable_count,object,,,,,0.0
zl004092,The dungeon has a moderate number of objects.,Collectables are moderately scattered across the map.,004092,tloz2_2_r0_c2,4,collectable_count,object,,,,,2.0
zl004093,The dungeon has plenty of OBJECTs.,The map has many collectables.,004093,tloz2_2_r0_c2_rot90,4,collectable_count,object,,,,,2.0
zl004094,The dungeon has a reasonable amount of objects.,The map has a reasonable amount of collectables.,004094,tloz2_2_r0_c3,4,collectable_count,object,,,,,2.0
zl004095,The dungeon has a reasonable number of objects.,The map has a reasonable amount of collectables.,004095,tloz2_2_r0_c3_rot90,4,collectable_count,object,,,,,2.0
zl004096,OBJECT tiles are scarce.,Collectables are scarce.,004096,tloz2_2_r0_c4,4,collectable_count,object,,,,,0.0
zl004097,OBJECTs are rare here.,Collectables are rare here.,004097,tloz2_2_r0_c4_rot90,4,collectable_count,object,,,,,0.0
zl004098,The dungeon has abundant OBJECTs.,Collectables are abundant here.,004098,tloz2_2_r0_c5,4,collectable_count,object,,,,,3.0
zl004099,Objects are plentiful here.,Collectables are plentiful here.,004099,tloz2_2_r0_c5_rot90,4,collectable_count,object,,,,,3.0
zl004100,A few OBJECT tiles are scattered around.,A few collectables are scattered around.,004100,tloz2_2_r0_c6,4,collectable_count,object,,,,,1.0
zl004101,The dungeon has a few OBJECTS.,The map has few collectables.,004101,tloz2_2_r0_c6_rot90,4,collectable_count,object,,,,,1.0
zl004102,The dungeon has a little loot.,The map has few collectables.,004102,tloz2_2_r0_c7,4,collectable_count,object,,,,,1.0
zl004103,The dungeon has limited OBJECTS.,The map has limited collectables.,004103,tloz2_2_r0_c7_rot90,4,collectable_count,object,,,,,1.0
zl004104,OBJECT tiles are rare.,Collectables are rare.,004104,tloz2_2_r1_c0,4,collectable_count,object,,,,,0.0
zl004105,Marginal OBJECTs are scattered here.,Collectables are marginally present.,004105,tloz2_2_r1_c0_rot90,4,collectable_count,object,,,,,0.0
zl004106,The dungeon has a decent number of objects.,The level has a decent amount of collectables.,004106,tloz2_2_r1_c1,4,collectable_count,object,,,,,2.0
zl004107,The dungeon has a decent number of OBJECTs.,The map has a decent amount of collectables.,004107,tloz2_2_r1_c1_rot90,4,collectable_count,object,,,,,2.0
zl004108,The dungeon has a decent number of OBJECTS.,The map has a decent amount of collectables.,004108,tloz2_2_r1_c2,4,collectable_count,object,,,,,2.0
zl004109,The dungeon has a moderate number of OBJECTS.,The map has a moderate amount of collectables.,004109,tloz2_2_r1_c2_rot90,4,collectable_count,object,,,,,2.0
zl004110,Only a few OBJECTs are present.,Collectables are sparse.,004110,tloz2_2_r1_c3,4,collectable_count,object,,,,,0.0
zl004111,Only a single object is present.,Collectables are marginal here.,004111,tloz2_2_r1_c3_rot90,4,collectable_count,object,,,,,0.0
zl004112,Few OBJECT tiles are scattered here.,Few collectables are scattered here.,004112,tloz2_2_r1_c4,4,collectable_count,object,,,,,0.0
zl004113,Marginal OBJECT tiles are present.,Collectables are marginal.,004113,tloz2_2_r1_c4_rot90,4,collectable_count,object,,,,,0.0
zl004114,The dungeon has some OBJECT tiles.,The map has some collectables.,004114,tloz2_2_r1_c5,4,collectable_count,object,,,,,1.0
zl004115,A few OBJECTs are scattered about.,Collectables are sparse on the map.,004115,tloz2_2_r1_c5_rot90,4,collectable_count,object,,,,,1.0
zl004116,Objects are marginal here.,Collectables are marginal here.,004116,tloz2_2_r2_c1,4,collectable_count,object,,,,,0.0
zl004117,OBJECTs are rare here.,Collectables are rare here.,004117,tloz2_2_r2_c1_rot90,4,collectable_count,object,,,,,0.0
zl004118,OBJECT tiles are rare.,Collectables are rare.,004118,tloz2_2_r2_c2,4,collectable_count,object,,,,,0.0
zl004119,Few OBJECT tiles are present.,Few collectables are present.,004119,tloz2_2_r2_c2_rot90,4,collectable_count,object,,,,,0.0
zl004120,OBJECT tiles are plentiful.,Collectables are plentiful.,004120,tloz2_2_r2_c3,4,collectable_count,object,,,,,3.0
zl004121,The dungeon is packed with OBJECTS.,The map is packed with collectables.,004121,tloz2_2_r2_c3_rot90,4,collectable_count,object,,,,,3.0
zl004122,The dungeon is packed with OBJECTs.,The map is packed with collectables.,004122,tloz2_2_r2_c4,4,collectable_count,object,,,,,3.0
zl004123,The dungeon has numerous OBJECTs.,Collectables are numerous across the map.,004123,tloz2_2_r2_c4_rot90,4,collectable_count,object,,,,,3.0
zl004124,The dungeon has several OBJECTs.,The map has several collectables.,004124,tloz2_2_r2_c5,4,collectable_count,object,,,,,2.0
zl004125,OBJECTs are reasonably plentiful here.,Collectables are reasonably plentiful here.,004125,tloz2_2_r2_c5_rot90,4,collectable_count,object,,,,,2.0
zl004126,A few OBJECTs are scattered here.,A few collectables are scattered here.,004126,tloz2_2_r2_c6,4,collectable_count,object,,,,,1.0
zl004127,A slight number of OBJECTs are scattered around.,Collectables are slightly scattered across the map.,004127,tloz2_2_r2_c6_rot90,4,collectable_count,object,,,,,1.0
zl004128,Objects are abundant here.,Collectables are abundant here.,004128,tloz2_2_r2_c7,4,collectable_count,object,,,,,3.0
zl004129,The dungeon is packed with OBJECTS.,The map is packed with collectables.,004129,tloz2_2_r2_c7_rot90,4,collectable_count,object,,,,,3.0
zl004130,Only a few OBJECT tiles appear here.,Collectables are sparse here.,004130,tloz3_1_r0_c2,4,collectable_count,object,,,,,0.0
zl004131,OBJECT tiles are rare here.,Collectables are rare here.,004131,tloz3_1_r0_c3,4,collectable_count,object,,,,,0.0
zl004132,Only a few OBJECT tiles appear here.,Collectables are sparse on this map.,004132,tloz3_1_r0_c3_rot90,4,collectable_count,object,,,,,0.0
zl004133,The dungeon has numerous OBJECTs.,Collectables are numerous.,004133,tloz3_1_r0_c4,4,collectable_count,object,,,,,3.0
zl004134,OBJECTS are abundant here.,Collectables are abundant here.,004134,tloz3_1_r0_c4_rot90,4,collectable_count,object,,,,,3.0
zl004135,The map has only a few OBJECT tiles.,The map has only a few collectables.,004135,tloz3_1_r1_c0,4,collectable_count,object,,,,,0.0
zl004136,OBJECT tiles are sparse.,Collectables are sparse.,004136,tloz3_1_r1_c0_rot90,4,collectable_count,object,,,,,0.0
zl004137,The dungeon contains many OBJECTs.,The map contains many collectables.,004137,tloz3_1_r1_c2,4,collectable_count,object,,,,,2.0
zl004138,The dungeon is filled with OBJECTs.,Collectables are plentiful here.,004138,tloz3_1_r1_c2_rot90,4,collectable_count,object,,,,,2.0
zl004139,Objects are sparse.,Collectables are sparse.,004139,tloz3_1_r1_c3,4,collectable_count,object,,,,,0.0
zl004140,OBJECTs are sparse here.,collectables are sparse here.,004140,tloz3_1_r2_c0,4,collectable_count,object,,,,,0.0
zl004141,Only a few OBJECT tiles appear here.,Collectables are sparse here.,004141,tloz3_1_r2_c1,4,collectable_count,object,,,,,0.0
zl004142,OBJECT are rare on the map.,Collectables are rare on the map.,004142,tloz3_1_r2_c1_rot90,4,collectable_count,object,,,,,0.0
zl004143,OBJECT tiles are rare.,Collectables are rare.,004143,tloz3_1_r2_c2,4,collectable_count,object,,,,,0.0
zl004144,Objects are rare in this dungeon.,Collectables are rare here.,004144,tloz3_1_r2_c2_rot90,4,collectable_count,object,,,,,0.0
zl004145,The dungeon is packed with objects.,Collectables are numerous.,004145,tloz3_1_r2_c3,4,collectable_count,object,,,,,3.0
zl004146,The dungeon contains many OBJECTs.,Collectables are abundant throughout the map.,004146,tloz3_1_r2_c3_rot90,4,collectable_count,object,,,,,3.0
zl004147,The dungeon has a limited number of OBJECTS.,The map has limited collectables.,004147,tloz3_1_r2_c4,4,collectable_count,object,,,,,1.0
zl004148,Some OBJECT tiles are scattered around the dungeon.,Some collectables are scattered around the map.,004148,tloz3_1_r2_c4_rot90,4,collectable_count,object,,,,,1.0
zl004149,Few OBJECTS are scattered around the dungeon.,Few collectables are scattered around the map.,004149,tloz3_1_r2_c5,4,collectable_count,object,,,,,1.0
zl004150,The dungeon contains some OBJECTs.,The map contains some collectables.,004150,tloz3_1_r2_c5_rot90,4,collectable_count,object,,,,,1.0
zl004151,The dungeon is plentiful with OBJECT tiles.,The map is plentiful with collectables.,004151,tloz3_1_r3_c2,4,collectable_count,object,,,,,3.0
zl004152,The map is crowded with OBJECT tiles.,The map is crowded with collectables.,004152,tloz3_1_r3_c2_rot90,4,collectable_count,object,,,,,3.0
zl004153,OBJECT tiles are abundant.,Collectables are abundant.,004153,tloz3_1_r3_c3,4,collectable_count,object,,,,,3.0
zl004154,The dungeon is filled with OBJECTs.,The map is filled with collectables.,004154,tloz3_1_r3_c3_rot90,4,collectable_count,object,,,,,3.0
zl004155,Objects are sparse.,Collectables are sparse.,004155,tloz3_1_r3_c5,4,collectable_count,object,,,,,0.0
zl004156,Few OBJECT tiles are present.,Few collectables are present.,004156,tloz3_1_r3_c5_rot90,4,collectable_count,object,,,,,0.0
zl004157,Objects are rare here.,Collectables are rare here.,004157,tloz3_1_r4_c1,4,collectable_count,object,,,,,0.0
zl004158,The dungeon has a single Object.,The level has marginal collectables.,004158,tloz3_1_r4_c1_rot90,4,collectable_count,object,,,,,0.0
zl004159,Marginal OBJECTs are present.,Collectables are marginal.,004159,tloz3_1_r4_c2,4,collectable_count,object,,,,,0.0
zl004160,The dungeon is packed with OBJECTs.,Collectables are plentiful here.,004160,tloz3_1_r4_c3,4,collectable_count,object,,,,,3.0
zl004161,The dungeon is filled with OBJECTs.,The map is filled with collectables.,004161,tloz3_1_r4_c3_rot90,4,collectable_count,object,,,,,3.0
zl004162,The dungeon has only a few OBJECTs.,The level has only a few collectables.,004162,tloz3_2_r0_c1,4,collectable_count,object,,,,,0.0
zl004163,Few OBJECTs are present.,Collectables are sparse.,004163,tloz3_2_r0_c1_rot90,4,collectable_count,object,,,,,0.0
zl004164,The map is abundant with objects.,Collectables are abundant here.,004164,tloz3_2_r0_c2,4,collectable_count,object,,,,,3.0
zl004165,OBJECTS are abundant here.,Collectables are abundant here.,004165,tloz3_2_r0_c2_rot90,4,collectable_count,object,,,,,3.0
zl004166,Marginal OBJECTs are scattered here.,Marginal collectables are present here.,004166,tloz3_2_r2_c0,4,collectable_count,object,,,,,0.0
zl004167,Marginal objects are scattered around the dungeon.,Collectables are marginal in this map.,004167,tloz3_2_r2_c0_rot90,4,collectable_count,object,,,,,0.0
zl004168,Only a few OBJECTs appear.,Collectables are marginal.,004168,tloz3_2_r2_c1,4,collectable_count,object,,,,,0.0
zl004169,The dungeon has a decent number of objects.,The map has a decent amount of collectables.,004169,tloz3_2_r2_c2,4,collectable_count,object,,,,,2.0
zl004170,The dungeon has many OBJECTs.,The map has many collectables.,004170,tloz3_2_r2_c2_rot90,4,collectable_count,object,,,,,2.0
zl004171,The dungeon is abundant with OBJECTs.,The map is abundant with collectables.,004171,tloz3_2_r2_c3,4,collectable_count,object,,,,,3.0
zl004172,The dungeon is packed with OBJECTs.,The map is packed with collectables.,004172,tloz3_2_r2_c3_rot90,4,collectable_count,object,,,,,3.0
zl004173,The dungeon has a few objects.,The map has slight collectables.,004173,tloz3_2_r2_c4,4,collectable_count,object,,,,,1.0
zl004174,Some OBJECT tiles are scattered around the dungeon.,Some collectables are scattered around the map.,004174,tloz3_2_r2_c4_rot90,4,collectable_count,object,,,,,1.0
zl004175,OBJECT tiles are rare.,Collectables are rare.,004175,tloz3_2_r2_c5,4,collectable_count,object,,,,,0.0
zl004176,OBJECT tiles are rare.,Collectables are rare.,004176,tloz3_2_r2_c5_rot90,4,collectable_count,object,,,,,0.0
zl004177,A limited number of objects are scattered here.,Collectables are limited across the map.,004177,tloz3_2_r2_c6,4,collectable_count,object,,,,,1.0
zl004178,The dungeon has a slight number of OBJECTs.,The map has a slight amount of collectables.,004178,tloz3_2_r2_c6_rot90,4,collectable_count,object,,,,,1.0
zl004179,OBJECT tiles are rare here.,Collectables are rare here.,004179,tloz3_2_r3_c5,4,collectable_count,object,,,,,0.0
zl004180,OBJECTS are abundant throughout the dungeon.,Collectables are abundant throughout the map.,004180,tloz3_2_r3_c6,4,collectable_count,object,,,,,3.0
zl004181,OBJECTs are plentiful across the dungeon.,Collectables are plentiful throughout the level.,004181,tloz3_2_r3_c6_rot90,4,collectable_count,object,,,,,3.0
zl004182,OBJECTs are sparse here.,Collectables are sparse here.,004182,tloz4_1_r0_c0,4,collectable_count,object,,,,,0.0
zl004183,Objects are rare here.,Collectables are rare here.,004183,tloz4_1_r0_c1,4,collectable_count,object,,,,,0.0
zl004184,Only a few OBJECTs are present.,Collectables are marginal.,004184,tloz4_1_r0_c1_rot90,4,collectable_count,object,,,,,0.0
zl004185,OBJECT tiles are rare here.,Collectables are rare here.,004185,tloz4_1_r0_c2,4,collectable_count,object,,,,,0.0
zl004186,Only a few OBJECT tiles appear here.,Collectables are sparse here.,004186,tloz4_1_r0_c2_rot90,4,collectable_count,object,,,,,0.0
zl004187,The dungeon has several OBJECTs.,The map has several collectables.,004187,tloz4_1_r0_c3,4,collectable_count,object,,,,,2.0
zl004188,The dungeon has a moderate number of objects.,The map has a moderate amount of collectables.,004188,tloz4_1_r0_c3_rot90,4,collectable_count,object,,,,,2.0
zl004189,OBJECTs are rare here.,collectables are rare here.,004189,tloz4_1_r0_c4,4,collectable_count,object,,,,,0.0
zl004190,OBJECTs are rare here.,Collectables are rare here.,004190,tloz4_1_r0_c4_rot90,4,collectable_count,object,,,,,0.0
zl004191,The dungeon has several OBJECTs scattered about.,The level has several collectables scattered about.,004191,tloz4_1_r0_c5,4,collectable_count,object,,,,,2.0
zl004192,The dungeon has a decent number of OBJECTS.,The level has a decent amount of collectables.,004192,tloz4_1_r0_c5_rot90,4,collectable_count,object,,,,,2.0
zl004193,The dungeon has a marginal OBJECT presence.,The map has a marginal collectable presence.,004193,tloz4_1_r0_c7,4,collectable_count,object,,,,,0.0
zl004194,Some objects are scattered through the dungeon.,Some collectables are scattered through the map.,004194,tloz4_1_r1_c0,4,collectable_count,object,,,,,1.0
zl004195,The dungeon has few OBJECTs.,The map has few collectables.,004195,tloz4_1_r1_c0_rot90,4,collectable_count,object,,,,,1.0
zl004196,Few OBJECTs appear on this map.,Collectables are sparse here.,004196,tloz4_1_r1_c1,4,collectable_count,object,,,,,0.0
zl004197,The dungeon has some OBJECTs.,The map has some collectables.,004197,tloz4_1_r1_c2,4,collectable_count,object,,,,,1.0
zl004198,The dungeon has little OBJECT.,The map has little collectable.,004198,tloz4_1_r1_c2_rot90,4,collectable_count,object,,,,,1.0
zl004199,A few OBJECTs are scattered around.,A few collectables are scattered around.,004199,tloz4_1_r1_c3,4,collectable_count,object,,,,,1.0
zl004200,Some OBJECT tiles are scattered around the dungeon.,Some collectables are scattered around the map.,004200,tloz4_1_r1_c3_rot90,4,collectable_count,object,,,,,1.0
zl004201,OBJECT tiles are rare.,Collectables are rare.,004201,tloz4_1_r1_c5,4,collectable_count,object,,,,,0.0
zl004202,OBJECT are sparse.,Collectables are sparse.,004202,tloz4_1_r1_c5_rot90,4,collectable_count,object,,,,,0.0
zl004203,The dungeon has few OBJECTS.,Collectables are sparse here.,004203,tloz4_1_r1_c6,4,collectable_count,object,,,,,0.0
zl004204,Objects are rare in this dungeon.,Collectables are rare in this dungeon.,004204,tloz4_1_r1_c6_rot90,4,collectable_count,object,,,,,0.0
zl004205,The dungeon has some OBJECT tiles.,The map has some collectables.,004205,tloz4_1_r1_c7,4,collectable_count,object,,,,,1.0
zl004206,The dungeon has a slight number of OBJECTs.,The map has a slight number of collectables.,004206,tloz4_1_r1_c7_rot90,4,collectable_count,object,,,,,1.0
zl004207,OBJECTS are reasonably scattered across the dungeon.,Collectables are reasonably scattered across the map.,004207,tloz4_1_r2_c0,4,collectable_count,object,,,,,2.0
zl004208,OBJECTs are fairly common here.,collectables are fairly common here.,004208,tloz4_1_r2_c0_rot90,4,collectable_count,object,,,,,2.0
zl004209,The dungeon has a decent amount of OBJECTS.,The map has a decent amount of collectables.,004209,tloz4_1_r2_c1,4,collectable_count,object,,,,,2.0
zl004210,The dungeon has a moderate number of OBJECTs.,The map has a moderate amount of collectables.,004210,tloz4_1_r2_c1_rot90,4,collectable_count,object,,,,,2.0
zl004211,The dungeon has only a few OBJECTs.,Collectables are sparse here.,004211,tloz4_1_r2_c3,4,collectable_count,object,,,,,0.0
zl004212,OBJECT tiles are rare here.,Collectables are rare here.,004212,tloz4_1_r2_c3_rot90,4,collectable_count,object,,,,,0.0
zl004213,The dungeon has a reasonable amount of OBJECTs.,The level has a reasonable amount of collectables.,004213,tloz4_1_r2_c6,4,collectable_count,object,,,,,2.0
zl004214,The dungeon has a decent number of OBJECTs.,The map has a decent amount of collectables.,004214,tloz4_1_r2_c6_rot90,4,collectable_count,object,,,,,2.0
zl004215,A few OBJECTs are scattered here.,Collectables are sparse here.,004215,tloz4_1_r3_c0,4,collectable_count,object,,,,,0.0
zl004216,Few OBJECTs are scattered around the dungeon.,Few collectables are scattered around the map.,004216,tloz4_1_r3_c0_rot90,4,collectable_count,object,,,,,0.0
zl004217,The dungeon has a decent number of OBJECTs.,The map has a decent amount of collectables.,004217,tloz4_1_r3_c1,4,collectable_count,object,,,,,2.0
zl004218,The dungeon has a fair number of OBJECTS.,Collectables are fairly abundant in the map.,004218,tloz4_1_r3_c1_rot90,4,collectable_count,object,,,,,2.0
zl004219,OBJECTs are sparse.,Collectables are sparse.,004219,tloz4_2_r0_c0,4,collectable_count,object,,,,,0.0
zl004220,Only a few OBJECTs appear here.,Collectables are scarce here.,004220,tloz4_2_r0_c1,4,collectable_count,object,,,,,0.0
zl004221,OBJECT tiles are rare here.,Collectables are rare here.,004221,tloz4_2_r0_c1_rot90,4,collectable_count,object,,,,,0.0
zl004222,The dungeon is crowded with OBJECTS.,The level is crowded with collectables.,004222,tloz4_2_r0_c2,4,collectable_count,object,,,,,3.0
zl004223,OBJECT tiles are plentiful.,collectables are plentiful.,004223,tloz4_2_r0_c2_rot90,4,collectable_count,object,,,,,3.0
zl004224,Marginal objects are present here.,Collectables are marginal on this map.,004224,tloz4_2_r0_c3,4,collectable_count,object,,,,,0.0
zl004225,Few OBJECTs are scattered here.,Collectables are sparse here.,004225,tloz4_2_r0_c3_rot90,4,collectable_count,object,,,,,0.0
zl004226,The dungeon has abundant OBJECTs.,Collectables are abundant.,004226,tloz4_2_r0_c4,4,collectable_count,object,,,,,3.0
zl004227,Objects are abundant here.,Collectables are abundant here.,004227,tloz4_2_r0_c4_rot90,4,collectable_count,object,,,,,3.0
zl004228,The dungeon is abundant with objects.,The map is abundant with collectables.,004228,tloz4_2_r0_c5,4,collectable_count,object,,,,,3.0
zl004229,The dungeon is packed with objects.,The level is packed with collectables.,004229,tloz4_2_r0_c5_rot90,4,collectable_count,object,,,,,3.0
zl004230,The map is abundant with OBJECTS.,The map is abundant with collectables.,004230,tloz4_2_r0_c6,4,collectable_count,object,,,,,3.0
zl004231,Objects are abundant across the dungeon.,Collectables are abundant across the map.,004231,tloz4_2_r0_c6_rot90,4,collectable_count,object,,,,,3.0
zl004232,OBJECTS are slight across the dungeon.,Collectables are slight across the map.,004232,tloz4_2_r0_c7,4,collectable_count,object,,,,,1.0
zl004233,The dungeon has some OBJECTs.,The map has some collectables.,004233,tloz4_2_r0_c7_rot90,4,collectable_count,object,,,,,1.0
zl004234,OBJECTs are scarce here.,Collectables are scarce here.,004234,tloz4_2_r1_c0,4,collectable_count,object,,,,,0.0
zl004235,OBJECT tiles are rare.,Collectables are rare.,004235,tloz4_2_r1_c1,4,collectable_count,object,,,,,0.0
zl004236,Few OBJECTs are scattered here.,Few collectables are scattered here.,004236,tloz4_2_r1_c1_rot90,4,collectable_count,object,,,,,0.0
zl004237,The dungeon has many objects.,The map has many collectables.,004237,tloz4_2_r1_c2,4,collectable_count,object,,,,,2.0
zl004238,A reasonable amount of OBJECTs are present.,A reasonable amount of collectables are present.,004238,tloz4_2_r1_c2_rot90,4,collectable_count,object,,,,,2.0
zl004239,A few OBJECTs are scattered here.,A few collectables are scattered here.,004239,tloz4_2_r1_c3,4,collectable_count,object,,,,,1.0
zl004240,The dungeon has a limited number of OBJECT tiles.,Collectables are limited across the map.,004240,tloz4_2_r1_c3_rot90,4,collectable_count,object,,,,,1.0
zl004241,OBJECTs are sparse here.,Collectables are sparse here.,004241,tloz4_2_r1_c4,4,collectable_count,object,,,,,0.0
zl004242,Few OBJECT tiles are present.,Few collectables are present.,004242,tloz4_2_r1_c4_rot90,4,collectable_count,object,,,,,0.0
zl004243,The map has few OBJECT tiles.,The map has few collectables.,004243,tloz4_2_r1_c5,4,collectable_count,object,,,,,0.0
zl004244,OBJECTs are rare here.,collectables are rare here.,004244,tloz4_2_r1_c5_rot90,4,collectable_count,object,,,,,0.0
zl004245,A few OBJECT tiles are scattered here.,A few collectables are scattered here.,004245,tloz4_2_r1_c6,4,collectable_count,object,,,,,1.0
zl004246,The dungeon has few OBJECT tiles.,The map has few collectables.,004246,tloz4_2_r1_c6_rot90,4,collectable_count,object,,,,,1.0
zl004247,OBJECTs are rare here.,Collectables are rare here.,004247,tloz4_2_r1_c7,4,collectable_count,object,,,,,0.0
zl004248,Objects are marginal here.,Collectables are sparse here.,004248,tloz4_2_r1_c7_rot90,4,collectable_count,object,,,,,0.0
zl004249,The dungeon is packed with OBJECT tiles.,The map is packed with collectables.,004249,tloz4_2_r2_c0,4,collectable_count,object,,,,,3.0
zl004250,The dungeon has plenty of OBJECTS.,Collectables are plentiful.,004250,tloz4_2_r2_c0_rot90,4,collectable_count,object,,,,,3.0
zl004251,The dungeon has marginal OBJECT pickups.,Collectables are marginal.,004251,tloz4_2_r2_c1,4,collectable_count,object,,,,,0.0
zl004252,OBJECT are marginal on this map.,Collectables are marginal on this map.,004252,tloz4_2_r2_c1_rot90,4,collectable_count,object,,,,,0.0
zl004253,The dungeon has a marginal object presence.,Collectables are marginal here.,004253,tloz4_2_r2_c2,4,collectable_count,object,,,,,0.0
zl004254,OBJECTs are rare here.,Collectables are rare here.,004254,tloz4_2_r2_c2_rot90,4,collectable_count,object,,,,,0.0
zl004255,OBJECT tiles are sparse.,Collectables are scarce.,004255,tloz4_2_r2_c3,4,collectable_count,object,,,,,0.0
zl004256,OBJECT tiles are scarce.,Collectables are scarce.,004256,tloz4_2_r2_c4,4,collectable_count,object,,,,,0.0
zl004257,OBJECTs are rare here.,Collectables are rare here.,004257,tloz4_2_r2_c5,4,collectable_count,object,,,,,0.0
zl004258,Few OBJECT tiles are present.,Collectables are sparse here.,004258,tloz4_2_r2_c5_rot90,4,collectable_count,object,,,,,0.0
zl004259,OBJECTs are rare here.,Collectables are rare here.,004259,tloz4_2_r2_c6,4,collectable_count,object,,,,,0.0
zl004260,The dungeon has few OBJECTs.,Collectables are sparse on the map.,004260,tloz4_2_r2_c6_rot90,4,collectable_count,object,,,,,0.0
zl004261,The dungeon contains many OBJECT tiles.,The map has many collectables.,004261,tloz4_2_r2_c7,4,collectable_count,object,,,,,2.0
zl004262,The dungeon has many OBJECTs.,The map has many collectables.,004262,tloz4_2_r2_c7_rot90,4,collectable_count,object,,,,,2.0
zl004263,Few OBJECTs are scattered around the dungeon.,Few collectables are scattered across the map.,004263,tloz4_2_r3_c1,4,collectable_count,object,,,,,0.0
zl004264,Few OBJECTs are scattered here.,Few collectables are scattered here.,004264,tloz4_2_r3_c1_rot90,4,collectable_count,object,,,,,0.0
zl004265,The dungeon has many OBJECTS.,Collectables are abundant.,004265,tloz4_2_r3_c2,4,collectable_count,object,,,,,3.0
zl004266,The dungeon is packed with OBJECTs.,Collectables are abundant across the map.,004266,tloz4_2_r3_c2_rot90,4,collectable_count,object,,,,,3.0
zl004267,Only a few OBJECTs are present.,Collectables are marginal.,004267,tloz4_2_r3_c3,4,collectable_count,object,,,,,0.0
zl004268,OBJECTs are sparse here.,collectables are sparse here.,004268,tloz4_2_r3_c3_rot90,4,collectable_count,object,,,,,0.0
zl004269,OBJECTs are sparse here.,collectables are sparse here.,004269,tloz4_2_r3_c4,4,collectable_count,object,,,,,0.0
zl004270,Few OBJECT tiles are present.,Few collectables are present.,004270,tloz4_2_r3_c4_rot90,4,collectable_count,object,,,,,0.0
zl004271,The dungeon has numerous OBJECTs.,The map has numerous collectables.,004271,tloz4_2_r3_c5,4,collectable_count,object,,,,,3.0
zl004272,The dungeon is packed with OBJECTS.,Collectables are abundant throughout the map.,004272,tloz4_2_r3_c5_rot90,4,collectable_count,object,,,,,3.0
zl004273,The dungeon has abundant OBJECT tiles.,Collectables are abundant here.,004273,tloz4_2_r3_c6,4,collectable_count,object,,,,,3.0
zl004274,The dungeon is abundant with objects.,Collectables are abundant.,004274,tloz4_2_r3_c6_rot90,4,collectable_count,object,,,,,3.0
zl004275,OBJECTs are marginal.,Collectables are marginal.,004275,tloz5_1_r0_c1,4,collectable_count,object,,,,,0.0
zl004276,Only a few OBJECT tiles are scattered here.,Collectables are sparse on this map.,004276,tloz5_1_r0_c1_rot90,4,collectable_count,object,,,,,0.0
zl004277,Few OBJECTs are scattered here.,Few collectables are scattered here.,004277,tloz5_1_r0_c2,4,collectable_count,object,,,,,0.0
zl004278,OBJECT tiles are sparse here.,Collectables are sparse here.,004278,tloz5_1_r0_c2_rot90,4,collectable_count,object,,,,,0.0
zl004279,Objects are rare in this dungeon.,Collectables are rare here.,004279,tloz5_1_r0_c3,4,collectable_count,object,,,,,0.0
zl004280,Objects are marginal.,Collectables are marginal.,004280,tloz5_1_r0_c3_rot90,4,collectable_count,object,,,,,0.0
zl004281,The map has a few OBJECT tiles.,Collectables are sparse on this map.,004281,tloz5_1_r0_c6,4,collectable_count,object,,,,,0.0
zl004282,An OBJECT is rare here.,Collectables are rare here.,004282,tloz5_1_r0_c6_rot90,4,collectable_count,object,,,,,0.0
