index,key,instruction,instruction_slug,level_id,sample_id
3617,003617,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3618,003618,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3619,003619,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3620,003620,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3621,003621,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3622,003622,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3623,003623,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3624,003624,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3625,003625,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3626,003626,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3627,003627,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3628,003628,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3629,003629,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3630,003630,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3631,003631,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3632,003632,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3633,003633,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3634,003634,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3635,003635,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3636,003636,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3637,003637,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3638,003638,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3639,003639,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3640,003640,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3641,003641,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3642,003642,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3643,003643,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3644,003644,several large regions are scattered,several_large_regions_are_scattered,-1,-1
3645,003645,several scattered bats gather together,several_scattered_bats_gather_together,112,0
3646,003646,several scattered bats gather together,several_scattered_bats_gather_together,112,1
3647,003647,several scattered bats gather together,several_scattered_bats_gather_together,112,10
3648,003648,several scattered bats gather together,several_scattered_bats_gather_together,112,11
3649,003649,several scattered bats gather together,several_scattered_bats_gather_together,112,12
3650,003650,several scattered bats gather together,several_scattered_bats_gather_together,112,13
3651,003651,several scattered bats gather together,several_scattered_bats_gather_together,112,14
3652,003652,several scattered bats gather together,several_scattered_bats_gather_together,112,15
3653,003653,several scattered bats gather together,several_scattered_bats_gather_together,112,16
3654,003654,several scattered bats gather together,several_scattered_bats_gather_together,112,17
3655,003655,several scattered bats gather together,several_scattered_bats_gather_together,112,18
3656,003656,several scattered bats gather together,several_scattered_bats_gather_together,112,19
3657,003657,several scattered bats gather together,several_scattered_bats_gather_together,112,2
3658,003658,several scattered bats gather together,several_scattered_bats_gather_together,112,20
3659,003659,several scattered bats gather together,several_scattered_bats_gather_together,112,21
3660,003660,several scattered bats gather together,several_scattered_bats_gather_together,112,22
3661,003661,several scattered bats gather together,several_scattered_bats_gather_together,112,23
3662,003662,several scattered bats gather together,several_scattered_bats_gather_together,112,24
3663,003663,several scattered bats gather together,several_scattered_bats_gather_together,112,25
3664,003664,several scattered bats gather together,several_scattered_bats_gather_together,112,26
3665,003665,several scattered bats gather together,several_scattered_bats_gather_together,112,27
3666,003666,several scattered bats gather together,several_scattered_bats_gather_together,112,28
3667,003667,several scattered bats gather together,several_scattered_bats_gather_together,112,29
3668,003668,several scattered bats gather together,several_scattered_bats_gather_together,112,3
3669,003669,several scattered bats gather together,several_scattered_bats_gather_together,112,30
3670,003670,several scattered bats gather together,several_scattered_bats_gather_together,112,31
3671,003671,several scattered bats gather together,several_scattered_bats_gather_together,112,4
3672,003672,several scattered bats gather together,several_scattered_bats_gather_together,112,5
3673,003673,several scattered bats gather together,several_scattered_bats_gather_together,112,6
3674,003674,several scattered bats gather together,several_scattered_bats_gather_together,112,7
3675,003675,several scattered bats gather together,several_scattered_bats_gather_together,112,8
3676,003676,several scattered bats gather together,several_scattered_bats_gather_together,112,9
3677,003677,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3678,003678,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3679,003679,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3680,003680,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3681,003681,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3682,003682,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3683,003683,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3684,003684,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3685,003685,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3686,003686,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3687,003687,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3688,003688,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3689,003689,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3690,003690,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3691,003691,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3692,003692,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3693,003693,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3694,003694,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3695,003695,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3696,003696,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3697,003697,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3698,003698,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3699,003699,several small regions are scattered,several_small_regions_are_scattered,-1,-1
3700,003700,several small regions are scattered,several_small_regions_are_scattered,16,0
3701,003701,several small regions are scattered,several_small_regions_are_scattered,16,1
3702,003702,several small regions are scattered,several_small_regions_are_scattered,16,2
3703,003703,several small regions are scattered,several_small_regions_are_scattered,16,20
3704,003704,several small regions are scattered,several_small_regions_are_scattered,16,21
3705,003705,several small regions are scattered,several_small_regions_are_scattered,16,22
3706,003706,several small regions are scattered,several_small_regions_are_scattered,16,23
3707,003707,several small regions are scattered,several_small_regions_are_scattered,16,24
3708,003708,several small regions are scattered,several_small_regions_are_scattered,16,25
3709,003709,several small regions are scattered,several_small_regions_are_scattered,16,26
3710,003710,several small regions are scattered,several_small_regions_are_scattered,16,27
3711,003711,several small regions are scattered,several_small_regions_are_scattered,16,28
3712,003712,several small regions are scattered,several_small_regions_are_scattered,16,29
3713,003713,short path length with a narrow design,short_path_length_with_a_narrow_design,-1,-1
3714,003714,short path length with a narrow design,short_path_length_with_a_narrow_design,-1,-1
3715,003715,short path length with a narrow design,short_path_length_with_a_narrow_design,-1,-1
3716,003716,short path length with a narrow design,short_path_length_with_a_narrow_design,-1,-1
3717,003717,short path length with a narrow design,short_path_length_with_a_narrow_design,-1,-1
3718,003718,short path length with a narrow design,short_path_length_with_a_narrow_design,-1,-1
3719,003719,short path length with a narrow design,short_path_length_with_a_narrow_design,-1,-1
3720,003720,short path length with a narrow design,short_path_length_with_a_narrow_design,40,0
3721,003721,short path length with a narrow design,short_path_length_with_a_narrow_design,40,1
3722,003722,short path length with a narrow design,short_path_length_with_a_narrow_design,40,10
3723,003723,short path length with a narrow design,short_path_length_with_a_narrow_design,40,11
3724,003724,short path length with a narrow design,short_path_length_with_a_narrow_design,40,12
3725,003725,short path length with a narrow design,short_path_length_with_a_narrow_design,40,13
3726,003726,short path length with a narrow design,short_path_length_with_a_narrow_design,40,14
3727,003727,short path length with a narrow design,short_path_length_with_a_narrow_design,40,15
3728,003728,short path length with a narrow design,short_path_length_with_a_narrow_design,40,16
3729,003729,short path length with a narrow design,short_path_length_with_a_narrow_design,40,17
3730,003730,short path length with a narrow design,short_path_length_with_a_narrow_design,40,18
3731,003731,short path length with a narrow design,short_path_length_with_a_narrow_design,40,19
3732,003732,short path length with a narrow design,short_path_length_with_a_narrow_design,40,2
3733,003733,short path length with a narrow design,short_path_length_with_a_narrow_design,40,20
3734,003734,short path length with a narrow design,short_path_length_with_a_narrow_design,40,21
3735,003735,short path length with a narrow design,short_path_length_with_a_narrow_design,40,22
3736,003736,short path length with a narrow design,short_path_length_with_a_narrow_design,40,23
3737,003737,short path length with a narrow design,short_path_length_with_a_narrow_design,40,24
3738,003738,short path length with a narrow design,short_path_length_with_a_narrow_design,40,25
3739,003739,short path length with a narrow design,short_path_length_with_a_narrow_design,40,26
3740,003740,short path length with a narrow design,short_path_length_with_a_narrow_design,40,27
3741,003741,short path length with a narrow design,short_path_length_with_a_narrow_design,40,28
3742,003742,short path length with a narrow design,short_path_length_with_a_narrow_design,40,29
3743,003743,short path length with a narrow design,short_path_length_with_a_narrow_design,40,3
3744,003744,short path length with a narrow design,short_path_length_with_a_narrow_design,40,4
3745,003745,short path length with a narrow design,short_path_length_with_a_narrow_design,40,5
3746,003746,short path length with a narrow design,short_path_length_with_a_narrow_design,40,6
3747,003747,short path length with a narrow design,short_path_length_with_a_narrow_design,40,7
3748,003748,short path length with a narrow design,short_path_length_with_a_narrow_design,40,8
3749,003749,short path length with a narrow design,short_path_length_with_a_narrow_design,40,9
3750,003750,short path length with a wide design,short_path_length_with_a_wide_design,-1,-1
3751,003751,short path length with a wide design,short_path_length_with_a_wide_design,-1,-1
3752,003752,short path length with a wide design,short_path_length_with_a_wide_design,-1,-1
3753,003753,short path length with a wide design,short_path_length_with_a_wide_design,-1,-1
3754,003754,short path length with a wide design,short_path_length_with_a_wide_design,-1,-1
3755,003755,short path length with a wide design,short_path_length_with_a_wide_design,-1,-1
3756,003756,short path length with a wide design,short_path_length_with_a_wide_design,44,0
3757,003757,short path length with a wide design,short_path_length_with_a_wide_design,44,1
3758,003758,short path length with a wide design,short_path_length_with_a_wide_design,44,10
3759,003759,short path length with a wide design,short_path_length_with_a_wide_design,44,11
3760,003760,short path length with a wide design,short_path_length_with_a_wide_design,44,12
3761,003761,short path length with a wide design,short_path_length_with_a_wide_design,44,13
3762,003762,short path length with a wide design,short_path_length_with_a_wide_design,44,14
3763,003763,short path length with a wide design,short_path_length_with_a_wide_design,44,15
3764,003764,short path length with a wide design,short_path_length_with_a_wide_design,44,16
3765,003765,short path length with a wide design,short_path_length_with_a_wide_design,44,17
3766,003766,short path length with a wide design,short_path_length_with_a_wide_design,44,18
3767,003767,short path length with a wide design,short_path_length_with_a_wide_design,44,19
3768,003768,short path length with a wide design,short_path_length_with_a_wide_design,44,2
3769,003769,short path length with a wide design,short_path_length_with_a_wide_design,44,20
3770,003770,short path length with a wide design,short_path_length_with_a_wide_design,44,3
3771,003771,short path length with a wide design,short_path_length_with_a_wide_design,44,4
3772,003772,short path length with a wide design,short_path_length_with_a_wide_design,44,5
3773,003773,short path length with a wide design,short_path_length_with_a_wide_design,44,6
3774,003774,short path length with a wide design,short_path_length_with_a_wide_design,44,7
3775,003775,short path length with a wide design,short_path_length_with_a_wide_design,44,8
3776,003776,short path length with a wide design,short_path_length_with_a_wide_design,44,9
3777,003777,small clustered bat group spotted,small_clustered_bat_group_spotted,101,0
3778,003778,small clustered bat group spotted,small_clustered_bat_group_spotted,101,1
3779,003779,small clustered bat group spotted,small_clustered_bat_group_spotted,101,10
3780,003780,small clustered bat group spotted,small_clustered_bat_group_spotted,101,11
3781,003781,small clustered bat group spotted,small_clustered_bat_group_spotted,101,12
3782,003782,small clustered bat group spotted,small_clustered_bat_group_spotted,101,13
3783,003783,small clustered bat group spotted,small_clustered_bat_group_spotted,101,14
3784,003784,small clustered bat group spotted,small_clustered_bat_group_spotted,101,15
3785,003785,small clustered bat group spotted,small_clustered_bat_group_spotted,101,16
3786,003786,small clustered bat group spotted,small_clustered_bat_group_spotted,101,17
3787,003787,small clustered bat group spotted,small_clustered_bat_group_spotted,101,18
3788,003788,small clustered bat group spotted,small_clustered_bat_group_spotted,101,19
3789,003789,small clustered bat group spotted,small_clustered_bat_group_spotted,101,2
3790,003790,small clustered bat group spotted,small_clustered_bat_group_spotted,101,20
3791,003791,small clustered bat group spotted,small_clustered_bat_group_spotted,101,21
3792,003792,small clustered bat group spotted,small_clustered_bat_group_spotted,101,22
3793,003793,small clustered bat group spotted,small_clustered_bat_group_spotted,101,23
3794,003794,small clustered bat group spotted,small_clustered_bat_group_spotted,101,24
3795,003795,small clustered bat group spotted,small_clustered_bat_group_spotted,101,25
3796,003796,small clustered bat group spotted,small_clustered_bat_group_spotted,101,26
3797,003797,small clustered bat group spotted,small_clustered_bat_group_spotted,101,27
3798,003798,small clustered bat group spotted,small_clustered_bat_group_spotted,101,28
3799,003799,small clustered bat group spotted,small_clustered_bat_group_spotted,101,29
3800,003800,small clustered bat group spotted,small_clustered_bat_group_spotted,101,3
3801,003801,small clustered bat group spotted,small_clustered_bat_group_spotted,101,30
3802,003802,small clustered bat group spotted,small_clustered_bat_group_spotted,101,31
3803,003803,small clustered bat group spotted,small_clustered_bat_group_spotted,101,4
3804,003804,small clustered bat group spotted,small_clustered_bat_group_spotted,101,5
3805,003805,small clustered bat group spotted,small_clustered_bat_group_spotted,101,6
3806,003806,small clustered bat group spotted,small_clustered_bat_group_spotted,101,7
3807,003807,small clustered bat group spotted,small_clustered_bat_group_spotted,101,8
3808,003808,small clustered bat group spotted,small_clustered_bat_group_spotted,101,9
3809,003809,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,0
3810,003810,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,1
3811,003811,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,10
3812,003812,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,11
3813,003813,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,12
3814,003814,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,13
3815,003815,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,14
3816,003816,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,15
3817,003817,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,16
3818,003818,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,17
3819,003819,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,18
3820,003820,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,19
3821,003821,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,2
3822,003822,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,20
3823,003823,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,21
3824,003824,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,22
3825,003825,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,23
3826,003826,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,24
3827,003827,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,25
3828,003828,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,26
3829,003829,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,27
3830,003830,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,28
3831,003831,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,29
3832,003832,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,3
3833,003833,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,4
3834,003834,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,5
3835,003835,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,6
3836,003836,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,7
3837,003837,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,8
3838,003838,small regions appear everywhere across the map,small_regions_appear_everywhere_across_the_map,27,9
3839,003839,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,0
3840,003840,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,1
3841,003841,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,10
3842,003842,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,11
3843,003843,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,12
3844,003844,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,13
3845,003845,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,14
3846,003846,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,15
3847,003847,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,16
3848,003848,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,17
3849,003849,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,18
3850,003850,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,19
3851,003851,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,2
3852,003852,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,20
3853,003853,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,21
3854,003854,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,22
3855,003855,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,23
3856,003856,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,24
3857,003857,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,25
3858,003858,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,26
3859,003859,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,27
3860,003860,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,28
3861,003861,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,29
3862,003862,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,3
3863,003863,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,4
3864,003864,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,5
3865,003865,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,6
3866,003866,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,7
3867,003867,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,8
3868,003868,small regions appear in small clusters,small_regions_appear_in_small_clusters,11,9
3869,003869,small regions show balanced distribution,small_regions_show_balanced_distribution,18,0
3870,003870,small regions show balanced distribution,small_regions_show_balanced_distribution,18,1
3871,003871,small regions show balanced distribution,small_regions_show_balanced_distribution,18,10
3872,003872,small regions show balanced distribution,small_regions_show_balanced_distribution,18,11
3873,003873,small regions show balanced distribution,small_regions_show_balanced_distribution,18,12
3874,003874,small regions show balanced distribution,small_regions_show_balanced_distribution,18,13
3875,003875,small regions show balanced distribution,small_regions_show_balanced_distribution,18,14
3876,003876,small regions show balanced distribution,small_regions_show_balanced_distribution,18,15
3877,003877,small regions show balanced distribution,small_regions_show_balanced_distribution,18,16
3878,003878,small regions show balanced distribution,small_regions_show_balanced_distribution,18,17
3879,003879,small regions show balanced distribution,small_regions_show_balanced_distribution,18,18
3880,003880,small regions show balanced distribution,small_regions_show_balanced_distribution,18,19
3881,003881,small regions show balanced distribution,small_regions_show_balanced_distribution,18,2
3882,003882,small regions show balanced distribution,small_regions_show_balanced_distribution,18,20
3883,003883,small regions show balanced distribution,small_regions_show_balanced_distribution,18,21
3884,003884,small regions show balanced distribution,small_regions_show_balanced_distribution,18,22
3885,003885,small regions show balanced distribution,small_regions_show_balanced_distribution,18,23
3886,003886,small regions show balanced distribution,small_regions_show_balanced_distribution,18,24
3887,003887,small regions show balanced distribution,small_regions_show_balanced_distribution,18,25
3888,003888,small regions show balanced distribution,small_regions_show_balanced_distribution,18,26
3889,003889,small regions show balanced distribution,small_regions_show_balanced_distribution,18,27
3890,003890,small regions show balanced distribution,small_regions_show_balanced_distribution,18,28
3891,003891,small regions show balanced distribution,small_regions_show_balanced_distribution,18,29
3892,003892,small regions show balanced distribution,small_regions_show_balanced_distribution,18,3
3893,003893,small regions show balanced distribution,small_regions_show_balanced_distribution,18,4
3894,003894,small regions show balanced distribution,small_regions_show_balanced_distribution,18,5
3895,003895,small regions show balanced distribution,small_regions_show_balanced_distribution,18,6
3896,003896,small regions show balanced distribution,small_regions_show_balanced_distribution,18,7
3897,003897,small regions show balanced distribution,small_regions_show_balanced_distribution,18,8
3898,003898,small regions show balanced distribution,small_regions_show_balanced_distribution,18,9
3899,003899,small scattered bat group spotted,small_scattered_bat_group_spotted,97,0
3900,003900,small scattered bat group spotted,small_scattered_bat_group_spotted,97,1
3901,003901,small scattered bat group spotted,small_scattered_bat_group_spotted,97,10
3902,003902,small scattered bat group spotted,small_scattered_bat_group_spotted,97,11
3903,003903,small scattered bat group spotted,small_scattered_bat_group_spotted,97,12
3904,003904,small scattered bat group spotted,small_scattered_bat_group_spotted,97,13
3905,003905,small scattered bat group spotted,small_scattered_bat_group_spotted,97,14
3906,003906,small scattered bat group spotted,small_scattered_bat_group_spotted,97,15
3907,003907,small scattered bat group spotted,small_scattered_bat_group_spotted,97,16
3908,003908,small scattered bat group spotted,small_scattered_bat_group_spotted,97,17
3909,003909,small scattered bat group spotted,small_scattered_bat_group_spotted,97,18
3910,003910,small scattered bat group spotted,small_scattered_bat_group_spotted,97,19
3911,003911,small scattered bat group spotted,small_scattered_bat_group_spotted,97,2
3912,003912,small scattered bat group spotted,small_scattered_bat_group_spotted,97,20
3913,003913,small scattered bat group spotted,small_scattered_bat_group_spotted,97,21
3914,003914,small scattered bat group spotted,small_scattered_bat_group_spotted,97,22
3915,003915,small scattered bat group spotted,small_scattered_bat_group_spotted,97,23
3916,003916,small scattered bat group spotted,small_scattered_bat_group_spotted,97,24
3917,003917,small scattered bat group spotted,small_scattered_bat_group_spotted,97,25
3918,003918,small scattered bat group spotted,small_scattered_bat_group_spotted,97,26
3919,003919,small scattered bat group spotted,small_scattered_bat_group_spotted,97,27
3920,003920,small scattered bat group spotted,small_scattered_bat_group_spotted,97,28
3921,003921,small scattered bat group spotted,small_scattered_bat_group_spotted,97,29
3922,003922,small scattered bat group spotted,small_scattered_bat_group_spotted,97,3
3923,003923,small scattered bat group spotted,small_scattered_bat_group_spotted,97,30
3924,003924,small scattered bat group spotted,small_scattered_bat_group_spotted,97,31
3925,003925,small scattered bat group spotted,small_scattered_bat_group_spotted,97,4
3926,003926,small scattered bat group spotted,small_scattered_bat_group_spotted,97,5
3927,003927,small scattered bat group spotted,small_scattered_bat_group_spotted,97,6
3928,003928,small scattered bat group spotted,small_scattered_bat_group_spotted,97,7
3929,003929,small scattered bat group spotted,small_scattered_bat_group_spotted,97,8
3930,003930,small scattered bat group spotted,small_scattered_bat_group_spotted,97,9
3931,003931,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3932,003932,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3933,003933,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3934,003934,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3935,003935,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3936,003936,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3937,003937,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3938,003938,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3939,003939,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,-1,-1
3940,003940,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,0
3941,003941,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,1
3942,003942,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,10
3943,003943,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,11
3944,003944,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,12
3945,003945,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,13
3946,003946,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,14
3947,003947,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,15
3948,003948,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,16
3949,003949,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,17
3950,003950,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,18
3951,003951,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,2
3952,003952,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,20
3953,003953,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,21
3954,003954,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,23
3955,003955,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,25
3956,003956,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,27
3957,003957,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,28
3958,003958,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,29
3959,003959,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,4
3960,003960,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,6
3961,003961,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,7
3962,003962,some centralized blocks form a balanced pattern,some_centralized_blocks_form_a_balanced_pattern,76,9
3963,003963,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,0
3964,003964,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,1
3965,003965,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,10
3966,003966,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,11
3967,003967,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,12
3968,003968,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,13
3969,003969,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,14
3970,003970,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,15
3971,003971,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,16
3972,003972,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,17
3973,003973,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,18
3974,003974,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,19
3975,003975,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,2
3976,003976,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,20
3977,003977,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,21
3978,003978,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,22
3979,003979,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,23
3980,003980,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,24
3981,003981,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,25
3982,003982,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,26
3983,003983,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,27
3984,003984,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,28
3985,003985,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,29
3986,003986,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,3
3987,003987,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,30
3988,003988,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,31
3989,003989,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,4
3990,003990,some clustered bats spawn throughout,some_clustered_bats_spawn_throughout,108,5
