key,instruction,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_1,condition_2,condition_3,condition_4,condition_5
018995,small clustered bat group spotted,2995,003796,5,collectable_count,,,,,,3.0
018996,small clustered bat group spotted,2996,003797,5,collectable_count,,,,,,4.0
018997,small clustered bat group spotted,2997,003798,5,collectable_count,,,,,,2.0
018998,small clustered bat group spotted,2998,003799,5,collectable_count,,,,,,1.0
018999,small clustered bat group spotted,2999,003800,5,collectable_count,,,,,,0.0
019000,small clustered bat group spotted,3000,003801,5,collectable_count,,,,,,2.0
019001,small clustered bat group spotted,3001,003802,5,collectable_count,,,,,,6.0
019002,small clustered bat group spotted,3002,003803,5,collectable_count,,,,,,5.0
019003,small clustered bat group spotted,3003,003804,5,collectable_count,,,,,,9.0
019004,small clustered bat group spotted,3004,003805,5,collectable_count,,,,,,0.0
019005,small clustered bat group spotted,3005,003806,5,collectable_count,,,,,,3.0
019006,small clustered bat group spotted,3006,003807,5,collectable_count,,,,,,0.0
019007,small clustered bat group spotted,3007,003808,5,collectable_count,,,,,,8.0
019008,small regions appear in small clusters,3008,003839,5,collectable_count,,,,,,9.0
019009,small regions appear in small clusters,3009,003840,5,collectable_count,,,,,,4.0
019010,small regions appear in small clusters,3010,003841,5,collectable_count,,,,,,1.0
019011,small regions appear in small clusters,3011,003842,5,collectable_count,,,,,,5.0
019012,small regions appear in small clusters,3012,003843,5,collectable_count,,,,,,9.0
019013,small regions appear in small clusters,3013,003844,5,collectable_count,,,,,,7.0
019014,small regions appear in small clusters,3014,003845,5,collectable_count,,,,,,4.0
019015,small regions appear in small clusters,3015,003846,5,collectable_count,,,,,,4.0
019016,small regions appear in small clusters,3016,003847,5,collectable_count,,,,,,1.0
019017,small regions appear in small clusters,3017,003848,5,collectable_count,,,,,,5.0
019018,small regions appear in small clusters,3018,003849,5,collectable_count,,,,,,7.0
019019,small regions appear in small clusters,3019,003850,5,collectable_count,,,,,,3.0
019020,small regions appear in small clusters,3020,003851,5,collectable_count,,,,,,6.0
019021,small regions appear in small clusters,3021,003852,5,collectable_count,,,,,,3.0
019022,small regions appear in small clusters,3022,003853,5,collectable_count,,,,,,8.0
019023,small regions appear in small clusters,3023,003854,5,collectable_count,,,,,,8.0
019024,small regions appear in small clusters,3024,003855,5,collectable_count,,,,,,4.0
019025,small regions appear in small clusters,3025,003856,5,collectable_count,,,,,,5.0
019026,small regions appear in small clusters,3026,003857,5,collectable_count,,,,,,6.0
019027,small regions appear in small clusters,3027,003858,5,collectable_count,,,,,,2.0
019028,small regions appear in small clusters,3028,003859,5,collectable_count,,,,,,7.0
019029,small regions appear in small clusters,3029,003860,5,collectable_count,,,,,,9.0
019030,small regions appear in small clusters,3030,003861,5,collectable_count,,,,,,8.0
019031,small regions appear in small clusters,3031,003862,5,collectable_count,,,,,,3.0
019032,small regions appear in small clusters,3032,003863,5,collectable_count,,,,,,1.0
019033,small regions appear in small clusters,3033,003864,5,collectable_count,,,,,,8.0
019034,small regions appear in small clusters,3034,003865,5,collectable_count,,,,,,5.0
019035,small regions appear in small clusters,3035,003866,5,collectable_count,,,,,,8.0
019036,small regions appear in small clusters,3036,003867,5,collectable_count,,,,,,4.0
019037,small regions appear in small clusters,3037,003868,5,collectable_count,,,,,,5.0
019038,small scattered bat group spotted,3038,003899,5,collectable_count,,,,,,4.0
019039,small scattered bat group spotted,3039,003900,5,collectable_count,,,,,,4.0
019040,small scattered bat group spotted,3040,003901,5,collectable_count,,,,,,4.0
019041,small scattered bat group spotted,3041,003902,5,collectable_count,,,,,,0.0
019042,small scattered bat group spotted,3042,003903,5,collectable_count,,,,,,7.0
019043,small scattered bat group spotted,3043,003904,5,collectable_count,,,,,,8.0
019044,small scattered bat group spotted,3044,003905,5,collectable_count,,,,,,7.0
019045,small scattered bat group spotted,3045,003906,5,collectable_count,,,,,,8.0
019046,small scattered bat group spotted,3046,003907,5,collectable_count,,,,,,4.0
019047,small scattered bat group spotted,3047,003908,5,collectable_count,,,,,,6.0
019048,small scattered bat group spotted,3048,003909,5,collectable_count,,,,,,7.0
019049,small scattered bat group spotted,3049,003910,5,collectable_count,,,,,,2.0
019050,small scattered bat group spotted,3050,003911,5,collectable_count,,,,,,0.0
019051,small scattered bat group spotted,3051,003912,5,collectable_count,,,,,,0.0
019052,small scattered bat group spotted,3052,003913,5,collectable_count,,,,,,5.0
019053,small scattered bat group spotted,3053,003914,5,collectable_count,,,,,,7.0
019054,small scattered bat group spotted,3054,003915,5,collectable_count,,,,,,1.0
019055,small scattered bat group spotted,3055,003916,5,collectable_count,,,,,,9.0
019056,small scattered bat group spotted,3056,003917,5,collectable_count,,,,,,2.0
019057,small scattered bat group spotted,3057,003918,5,collectable_count,,,,,,8.0
019058,small scattered bat group spotted,3058,003919,5,collectable_count,,,,,,3.0
019059,small scattered bat group spotted,3059,003920,5,collectable_count,,,,,,3.0
019060,small scattered bat group spotted,3060,003921,5,collectable_count,,,,,,4.0
019061,small scattered bat group spotted,3061,003922,5,collectable_count,,,,,,6.0
019062,small scattered bat group spotted,3062,003923,5,collectable_count,,,,,,0.0
019063,small scattered bat group spotted,3063,003924,5,collectable_count,,,,,,4.0
019064,small scattered bat group spotted,3064,003925,5,collectable_count,,,,,,6.0
019065,small scattered bat group spotted,3065,003926,5,collectable_count,,,,,,7.0
019066,small scattered bat group spotted,3066,003927,5,collectable_count,,,,,,1.0
019067,small scattered bat group spotted,3067,003928,5,collectable_count,,,,,,2.0
019068,small scattered bat group spotted,3068,003929,5,collectable_count,,,,,,4.0
019069,small scattered bat group spotted,3069,003930,5,collectable_count,,,,,,5.0
019070,some centralized blocks form a balanced pattern,3070,003931,5,collectable_count,,,,,,9.0
019071,some centralized blocks form a balanced pattern,3071,003932,5,collectable_count,,,,,,8.0
019072,some centralized blocks form a balanced pattern,3072,003933,5,collectable_count,,,,,,7.0
019073,some centralized blocks form a balanced pattern,3073,003934,5,collectable_count,,,,,,3.0
019074,some centralized blocks form a balanced pattern,3074,003935,5,collectable_count,,,,,,0.0
019075,some centralized blocks form a balanced pattern,3075,003936,5,collectable_count,,,,,,3.0
019076,some centralized blocks form a balanced pattern,3076,003937,5,collectable_count,,,,,,4.0
019077,some centralized blocks form a balanced pattern,3077,003938,5,collectable_count,,,,,,5.0
019078,some centralized blocks form a balanced pattern,3078,003939,5,collectable_count,,,,,,7.0
019079,some centralized blocks form a balanced pattern,3079,003940,5,collectable_count,,,,,,7.0
019080,some centralized blocks form a balanced pattern,3080,003941,5,collectable_count,,,,,,2.0
019081,some centralized blocks form a balanced pattern,3081,003942,5,collectable_count,,,,,,9.0
019082,some centralized blocks form a balanced pattern,3082,003943,5,collectable_count,,,,,,3.0
019083,some centralized blocks form a balanced pattern,3083,003944,5,collectable_count,,,,,,5.0
019084,some centralized blocks form a balanced pattern,3084,003945,5,collectable_count,,,,,,4.0
019085,some centralized blocks form a balanced pattern,3085,003946,5,collectable_count,,,,,,6.0
019086,some centralized blocks form a balanced pattern,3086,003947,5,collectable_count,,,,,,9.0
019087,some centralized blocks form a balanced pattern,3087,003948,5,collectable_count,,,,,,4.0
019088,some centralized blocks form a balanced pattern,3088,003949,5,collectable_count,,,,,,5.0
019089,some centralized blocks form a balanced pattern,3089,003950,5,collectable_count,,,,,,8.0
019090,some centralized blocks form a balanced pattern,3090,003951,5,collectable_count,,,,,,9.0
019091,some centralized blocks form a balanced pattern,3091,003952,5,collectable_count,,,,,,5.0
019092,some centralized blocks form a balanced pattern,3092,003953,5,collectable_count,,,,,,1.0
019093,some centralized blocks form a balanced pattern,3093,003954,5,collectable_count,,,,,,7.0
019094,some centralized blocks form a balanced pattern,3094,003955,5,collectable_count,,,,,,1.0
019095,some centralized blocks form a balanced pattern,3095,003956,5,collectable_count,,,,,,9.0
019096,some centralized blocks form a balanced pattern,3096,003957,5,collectable_count,,,,,,0.0
019097,some centralized blocks form a balanced pattern,3097,003958,5,collectable_count,,,,,,7.0
019098,some centralized blocks form a balanced pattern,3098,003959,5,collectable_count,,,,,,6.0
019099,some centralized blocks form a balanced pattern,3099,003960,5,collectable_count,,,,,,5.0
019100,some centralized blocks form a balanced pattern,3100,003961,5,collectable_count,,,,,,3.0
019101,some centralized blocks form a balanced pattern,3101,003962,5,collectable_count,,,,,,4.0
019102,some clustered bats spawn throughout,3102,003963,5,collectable_count,,,,,,5.0
019103,some clustered bats spawn throughout,3103,003964,5,collectable_count,,,,,,0.0
019104,some clustered bats spawn throughout,3104,003965,5,collectable_count,,,,,,4.0
019105,some clustered bats spawn throughout,3105,003966,5,collectable_count,,,,,,0.0
019106,some clustered bats spawn throughout,3106,003967,5,collectable_count,,,,,,8.0
019107,some clustered bats spawn throughout,3107,003968,5,collectable_count,,,,,,4.0
019108,some clustered bats spawn throughout,3108,003969,5,collectable_count,,,,,,4.0
019109,some clustered bats spawn throughout,3109,003970,5,collectable_count,,,,,,5.0
019110,some clustered bats spawn throughout,3110,003971,5,collectable_count,,,,,,1.0
019111,some clustered bats spawn throughout,3111,003972,5,collectable_count,,,,,,8.0
019112,some clustered bats spawn throughout,3112,003973,5,collectable_count,,,,,,6.0
019113,some clustered bats spawn throughout,3113,003974,5,collectable_count,,,,,,9.0
019114,some clustered bats spawn throughout,3114,003975,5,collectable_count,,,,,,7.0
019115,some clustered bats spawn throughout,3115,003976,5,collectable_count,,,,,,0.0
019116,some clustered bats spawn throughout,3116,003977,5,collectable_count,,,,,,7.0
019117,some clustered bats spawn throughout,3117,003978,5,collectable_count,,,,,,4.0
019118,some clustered bats spawn throughout,3118,003979,5,collectable_count,,,,,,8.0
019119,some clustered bats spawn throughout,3119,003980,5,collectable_count,,,,,,6.0
019120,some clustered bats spawn throughout,3120,003981,5,collectable_count,,,,,,7.0
019121,some clustered bats spawn throughout,3121,003982,5,collectable_count,,,,,,1.0
019122,some clustered bats spawn throughout,3122,003983,5,collectable_count,,,,,,6.0
019123,some clustered bats spawn throughout,3123,003984,5,collectable_count,,,,,,3.0
019124,some clustered bats spawn throughout,3124,003985,5,collectable_count,,,,,,0.0
019125,some clustered bats spawn throughout,3125,003986,5,collectable_count,,,,,,3.0
019126,some clustered bats spawn throughout,3126,003987,5,collectable_count,,,,,,2.0
019127,some clustered bats spawn throughout,3127,003988,5,collectable_count,,,,,,1.0
019128,some clustered bats spawn throughout,3128,003989,5,collectable_count,,,,,,7.0
019129,some clustered bats spawn throughout,3129,003990,5,collectable_count,,,,,,0.0
019130,some clustered bats spawn throughout,3130,003991,5,collectable_count,,,,,,4.0
019131,some clustered bats spawn throughout,3131,003992,5,collectable_count,,,,,,2.0
019132,some clustered bats spawn throughout,3132,003993,5,collectable_count,,,,,,4.0
019133,some clustered bats spawn throughout,3133,003994,5,collectable_count,,,,,,4.0
019134,some decentralized blocks form a balanced pattern,3134,003995,5,collectable_count,,,,,,3.0
019135,some decentralized blocks form a balanced pattern,3135,003996,5,collectable_count,,,,,,0.0
019136,some decentralized blocks form a balanced pattern,3136,003997,5,collectable_count,,,,,,6.0
019137,some decentralized blocks form a balanced pattern,3137,003998,5,collectable_count,,,,,,7.0
019138,some decentralized blocks form a balanced pattern,3138,003999,5,collectable_count,,,,,,1.0
019139,some decentralized blocks form a balanced pattern,3139,004000,5,collectable_count,,,,,,5.0
019140,some decentralized blocks form a balanced pattern,3140,004001,5,collectable_count,,,,,,8.0
019141,some decentralized blocks form a balanced pattern,3141,004002,5,collectable_count,,,,,,8.0
019142,some decentralized blocks form a balanced pattern,3142,004003,5,collectable_count,,,,,,8.0
019143,some decentralized blocks form a balanced pattern,3143,004004,5,collectable_count,,,,,,0.0
019144,some decentralized blocks form a balanced pattern,3144,004005,5,collectable_count,,,,,,1.0
019145,some decentralized blocks form a balanced pattern,3145,004006,5,collectable_count,,,,,,7.0
019146,some decentralized blocks form a balanced pattern,3146,004007,5,collectable_count,,,,,,2.0
019147,some decentralized blocks form a balanced pattern,3147,004008,5,collectable_count,,,,,,4.0
019148,some decentralized blocks form a balanced pattern,3148,004009,5,collectable_count,,,,,,2.0
019149,some decentralized blocks form a balanced pattern,3149,004010,5,collectable_count,,,,,,0.0
019150,some decentralized blocks form a balanced pattern,3150,004011,5,collectable_count,,,,,,6.0
019151,some decentralized blocks form a balanced pattern,3151,004012,5,collectable_count,,,,,,3.0
019152,some decentralized blocks form a balanced pattern,3152,004013,5,collectable_count,,,,,,9.0
019153,some decentralized blocks form a balanced pattern,3153,004014,5,collectable_count,,,,,,3.0
019154,some decentralized blocks form a balanced pattern,3154,004015,5,collectable_count,,,,,,8.0
019155,some decentralized blocks form a balanced pattern,3155,004016,5,collectable_count,,,,,,4.0
019156,some decentralized blocks form a balanced pattern,3156,004017,5,collectable_count,,,,,,0.0
019157,some decentralized blocks form a balanced pattern,3157,004018,5,collectable_count,,,,,,9.0
019158,some decentralized blocks form a balanced pattern,3158,004019,5,collectable_count,,,,,,8.0
019159,some decentralized blocks form a balanced pattern,3159,004020,5,collectable_count,,,,,,1.0
019160,some decentralized blocks form a balanced pattern,3160,004021,5,collectable_count,,,,,,2.0
019161,some decentralized blocks form a balanced pattern,3161,004022,5,collectable_count,,,,,,8.0
019162,some decentralized blocks form a balanced pattern,3162,004023,5,collectable_count,,,,,,8.0
019163,some decentralized blocks form a balanced pattern,3163,004024,5,collectable_count,,,,,,7.0
019164,some decentralized blocks form a balanced pattern,3164,004025,5,collectable_count,,,,,,5.0
019165,some decentralized blocks form a balanced pattern,3165,004026,5,collectable_count,,,,,,3.0
019166,some large regions are grouped together,3166,004027,5,collectable_count,,,,,,2.0
019167,some large regions are grouped together,3167,004028,5,collectable_count,,,,,,4.0
019168,some large regions are grouped together,3168,004029,5,collectable_count,,,,,,0.0
019169,some large regions are grouped together,3169,004030,5,collectable_count,,,,,,7.0
019170,some large regions are grouped together,3170,004031,5,collectable_count,,,,,,1.0
019171,some large regions are grouped together,3171,004032,5,collectable_count,,,,,,9.0
019172,some large regions are grouped together,3172,004033,5,collectable_count,,,,,,8.0
019173,some large regions are grouped together,3173,004034,5,collectable_count,,,,,,0.0
019174,some large regions are grouped together,3174,004035,5,collectable_count,,,,,,1.0
019175,some large regions are grouped together,3175,004036,5,collectable_count,,,,,,3.0
019176,some large regions are grouped together,3176,004037,5,collectable_count,,,,,,7.0
019177,some large regions are grouped together,3177,004038,5,collectable_count,,,,,,4.0
019178,some large regions are grouped together,3178,004039,5,collectable_count,,,,,,6.0
019179,some large regions are grouped together,3179,004040,5,collectable_count,,,,,,8.0
019180,some large regions are grouped together,3180,004041,5,collectable_count,,,,,,1.0
019181,some large regions are grouped together,3181,004042,5,collectable_count,,,,,,3.0
019182,some large regions are grouped together,3182,004043,5,collectable_count,,,,,,1.0
019183,some large regions are grouped together,3183,004044,5,collectable_count,,,,,,0.0
019184,some large regions are grouped together,3184,004045,5,collectable_count,,,,,,7.0
019185,some large regions are grouped together,3185,004046,5,collectable_count,,,,,,4.0
019186,some large regions are grouped together,3186,004047,5,collectable_count,,,,,,6.0
019187,some large regions are grouped together,3187,004048,5,collectable_count,,,,,,3.0
019188,some large regions are grouped together,3188,004049,5,collectable_count,,,,,,6.0
019189,some large regions are grouped together,3189,004050,5,collectable_count,,,,,,8.0
019190,some large regions are grouped together,3190,004051,5,collectable_count,,,,,,3.0
019191,some large regions are grouped together,3191,004052,5,collectable_count,,,,,,7.0
019192,some large regions are grouped together,3192,004053,5,collectable_count,,,,,,6.0
019193,some large regions are grouped together,3193,004054,5,collectable_count,,,,,,1.0
019194,some large regions are grouped together,3194,004055,5,collectable_count,,,,,,8.0
019195,some large regions are grouped together,3195,004056,5,collectable_count,,,,,,0.0
019196,some large regions are grouped together,3196,004057,5,collectable_count,,,,,,0.0
019197,some scattered bats spawn throughout,3197,004058,5,collectable_count,,,,,,6.0
019198,some scattered bats spawn throughout,3198,004059,5,collectable_count,,,,,,4.0
019199,some scattered bats spawn throughout,3199,004060,5,collectable_count,,,,,,8.0
019200,some scattered bats spawn throughout,3200,004061,5,collectable_count,,,,,,6.0
019201,some scattered bats spawn throughout,3201,004062,5,collectable_count,,,,,,1.0
019202,some scattered bats spawn throughout,3202,004063,5,collectable_count,,,,,,6.0
019203,some scattered bats spawn throughout,3203,004064,5,collectable_count,,,,,,4.0
019204,some scattered bats spawn throughout,3204,004065,5,collectable_count,,,,,,1.0
019205,some scattered bats spawn throughout,3205,004066,5,collectable_count,,,,,,0.0
019206,some scattered bats spawn throughout,3206,004067,5,collectable_count,,,,,,5.0
019207,some scattered bats spawn throughout,3207,004068,5,collectable_count,,,,,,1.0
019208,some scattered bats spawn throughout,3208,004069,5,collectable_count,,,,,,2.0
019209,some scattered bats spawn throughout,3209,004070,5,collectable_count,,,,,,0.0
019210,some scattered bats spawn throughout,3210,004071,5,collectable_count,,,,,,1.0
019211,some scattered bats spawn throughout,3211,004072,5,collectable_count,,,,,,1.0
019212,some scattered bats spawn throughout,3212,004073,5,collectable_count,,,,,,4.0
019213,some scattered bats spawn throughout,3213,004074,5,collectable_count,,,,,,3.0
019214,some scattered bats spawn throughout,3214,004075,5,collectable_count,,,,,,4.0
019215,some scattered bats spawn throughout,3215,004076,5,collectable_count,,,,,,5.0
019216,some scattered bats spawn throughout,3216,004077,5,collectable_count,,,,,,1.0
019217,some scattered bats spawn throughout,3217,004078,5,collectable_count,,,,,,7.0
019218,some scattered bats spawn throughout,3218,004079,5,collectable_count,,,,,,1.0
019219,some scattered bats spawn throughout,3219,004080,5,collectable_count,,,,,,9.0
019220,some scattered bats spawn throughout,3220,004081,5,collectable_count,,,,,,5.0
019221,some scattered bats spawn throughout,3221,004082,5,collectable_count,,,,,,1.0
019222,some scattered bats spawn throughout,3222,004083,5,collectable_count,,,,,,3.0
019223,some scattered bats spawn throughout,3223,004084,5,collectable_count,,,,,,7.0
019224,some scattered bats spawn throughout,3224,004085,5,collectable_count,,,,,,4.0
019225,some scattered bats spawn throughout,3225,004086,5,collectable_count,,,,,,6.0
019226,some scattered bats spawn throughout,3226,004087,5,collectable_count,,,,,,1.0
019227,some scattered bats spawn throughout,3227,004088,5,collectable_count,,,,,,4.0
019228,some scattered bats spawn throughout,3228,004089,5,collectable_count,,,,,,8.0
019229,some small regions are grouped together,3229,004090,5,collectable_count,,,,,,7.0
019230,some small regions are grouped together,3230,004091,5,collectable_count,,,,,,4.0
019231,some small regions are grouped together,3231,004092,5,collectable_count,,,,,,4.0
019232,some small regions are grouped together,3232,004093,5,collectable_count,,,,,,3.0
019233,some small regions are grouped together,3233,004094,5,collectable_count,,,,,,8.0
019234,some small regions are grouped together,3234,004095,5,collectable_count,,,,,,0.0
019235,some small regions are grouped together,3235,004096,5,collectable_count,,,,,,3.0
019236,some small regions are grouped together,3236,004097,5,collectable_count,,,,,,8.0
019237,some small regions are grouped together,3237,004098,5,collectable_count,,,,,,2.0
019238,some small regions are grouped together,3238,004099,5,collectable_count,,,,,,7.0
019239,some small regions are grouped together,3239,004100,5,collectable_count,,,,,,0.0
019240,some small regions are grouped together,3240,004101,5,collectable_count,,,,,,7.0
019241,some small regions are grouped together,3241,004102,5,collectable_count,,,,,,0.0
019242,some small regions are grouped together,3242,004103,5,collectable_count,,,,,,7.0
019243,some small regions are grouped together,3243,004104,5,collectable_count,,,,,,6.0
019244,some small regions are grouped together,3244,004105,5,collectable_count,,,,,,2.0
019245,some small regions are grouped together,3245,004106,5,collectable_count,,,,,,5.0
019246,some small regions are grouped together,3246,004107,5,collectable_count,,,,,,7.0
019247,some small regions are grouped together,3247,004108,5,collectable_count,,,,,,7.0
019248,some small regions are grouped together,3248,004109,5,collectable_count,,,,,,9.0
019249,some small regions are grouped together,3249,004110,5,collectable_count,,,,,,1.0
019250,some small regions are grouped together,3250,004111,5,collectable_count,,,,,,3.0
019251,some small regions are grouped together,3251,004112,5,collectable_count,,,,,,3.0
019252,some small regions are grouped together,3252,004113,5,collectable_count,,,,,,5.0
019253,some small regions are grouped together,3253,004114,5,collectable_count,,,,,,6.0
019254,some small regions are grouped together,3254,004115,5,collectable_count,,,,,,7.0
019255,some small regions are grouped together,3255,004116,5,collectable_count,,,,,,0.0
019256,some small regions are grouped together,3256,004117,5,collectable_count,,,,,,9.0
019257,some small regions are grouped together,3257,004118,5,collectable_count,,,,,,9.0
019258,some small regions are grouped together,3258,004119,5,collectable_count,,,,,,9.0
019259,some small regions are grouped together,3259,004120,5,collectable_count,,,,,,6.0
019260,some small regions are grouped together,3260,004121,5,collectable_count,,,,,,9.0
019261,southern linear cluster of bats present,3261,004122,5,collectable_count,,,,,,7.0
019262,southern linear cluster of bats present,3262,004123,5,collectable_count,,,,,,9.0
019263,southern linear cluster of bats present,3263,004124,5,collectable_count,,,,,,3.0
019264,southern linear cluster of bats present,3264,004125,5,collectable_count,,,,,,4.0
019265,southern linear cluster of bats present,3265,004126,5,collectable_count,,,,,,6.0
019266,southern linear cluster of bats present,3266,004127,5,collectable_count,,,,,,1.0
019267,southern linear cluster of bats present,3267,004128,5,collectable_count,,,,,,3.0
019268,southern linear cluster of bats present,3268,004129,5,collectable_count,,,,,,8.0
019269,southern linear cluster of bats present,3269,004130,5,collectable_count,,,,,,8.0
019270,southern linear cluster of bats present,3270,004131,5,collectable_count,,,,,,7.0
019271,southern linear cluster of bats present,3271,004132,5,collectable_count,,,,,,2.0
019272,southern linear cluster of bats present,3272,004133,5,collectable_count,,,,,,1.0
019273,southern linear cluster of bats present,3273,004134,5,collectable_count,,,,,,3.0
019274,southern linear cluster of bats present,3274,004135,5,collectable_count,,,,,,9.0
019275,southern linear cluster of bats present,3275,004136,5,collectable_count,,,,,,1.0
019276,southern linear cluster of bats present,3276,004137,5,collectable_count,,,,,,7.0
019277,southern radial cluster of bats present,3277,004154,5,collectable_count,,,,,,7.0
019278,southern radial cluster of bats present,3278,004155,5,collectable_count,,,,,,6.0
019279,southern radial cluster of bats present,3279,004156,5,collectable_count,,,,,,2.0
019280,southern radial cluster of bats present,3280,004157,5,collectable_count,,,,,,3.0
019281,southern radial cluster of bats present,3281,004158,5,collectable_count,,,,,,6.0
019282,southern radial cluster of bats present,3282,004159,5,collectable_count,,,,,,3.0
019283,southern radial cluster of bats present,3283,004160,5,collectable_count,,,,,,7.0
019284,southern radial cluster of bats present,3284,004161,5,collectable_count,,,,,,3.0
019285,southern radial cluster of bats present,3285,004162,5,collectable_count,,,,,,5.0
019286,southern radial cluster of bats present,3286,004163,5,collectable_count,,,,,,0.0
019287,southern radial cluster of bats present,3287,004164,5,collectable_count,,,,,,0.0
019288,southern radial cluster of bats present,3288,004165,5,collectable_count,,,,,,4.0
019289,southern radial cluster of bats present,3289,004166,5,collectable_count,,,,,,4.0
019290,southern radial cluster of bats present,3290,004167,5,collectable_count,,,,,,5.0
019291,southern radial cluster of bats present,3291,004168,5,collectable_count,,,,,,3.0
019292,southern radial cluster of bats present,3292,004169,5,collectable_count,,,,,,6.0
019293,sparse and centralized blocks occupy the map,3293,004186,5,collectable_count,,,,,,6.0
019294,sparse and centralized blocks occupy the map,3294,004187,5,collectable_count,,,,,,0.0
019295,sparse and centralized blocks occupy the map,3295,004188,5,collectable_count,,,,,,5.0
019296,sparse and centralized blocks occupy the map,3296,004189,5,collectable_count,,,,,,9.0
019297,sparse and centralized blocks occupy the map,3297,004190,5,collectable_count,,,,,,6.0
019298,sparse and centralized blocks occupy the map,3298,004191,5,collectable_count,,,,,,5.0
019299,sparse and centralized blocks occupy the map,3299,004192,5,collectable_count,,,,,,1.0
019300,sparse and centralized blocks occupy the map,3300,004193,5,collectable_count,,,,,,7.0
019301,sparse and centralized blocks occupy the map,3301,004194,5,collectable_count,,,,,,9.0
019302,sparse and centralized blocks occupy the map,3302,004195,5,collectable_count,,,,,,7.0
019303,sparse and centralized blocks occupy the map,3303,004196,5,collectable_count,,,,,,8.0
019304,sparse and centralized blocks occupy the map,3304,004197,5,collectable_count,,,,,,9.0
019305,sparse and centralized blocks occupy the map,3305,004198,5,collectable_count,,,,,,2.0
019306,sparse and centralized blocks occupy the map,3306,004199,5,collectable_count,,,,,,1.0
019307,sparse and centralized blocks occupy the map,3307,004200,5,collectable_count,,,,,,3.0
019308,sparse and centralized blocks occupy the map,3308,004201,5,collectable_count,,,,,,5.0
019309,sparse and centralized blocks occupy the map,3309,004202,5,collectable_count,,,,,,4.0
019310,sparse and centralized blocks occupy the map,3310,004203,5,collectable_count,,,,,,8.0
019311,sparse and centralized blocks occupy the map,3311,004204,5,collectable_count,,,,,,6.0
019312,sparse and centralized blocks occupy the map,3312,004205,5,collectable_count,,,,,,6.0
019313,sparse and centralized blocks occupy the map,3313,004206,5,collectable_count,,,,,,3.0
019314,sparse and centralized blocks occupy the map,3314,004207,5,collectable_count,,,,,,3.0
019315,sparse and centralized blocks occupy the map,3315,004208,5,collectable_count,,,,,,6.0
019316,sparse and centralized blocks occupy the map,3316,004209,5,collectable_count,,,,,,3.0
019317,sparse and centralized blocks occupy the map,3317,004210,5,collectable_count,,,,,,4.0
019318,sparse and centralized blocks occupy the map,3318,004211,5,collectable_count,,,,,,0.0
019319,sparse and centralized blocks occupy the map,3319,004212,5,collectable_count,,,,,,2.0
019320,sparse and centralized blocks occupy the map,3320,004213,5,collectable_count,,,,,,7.0
019321,sparse and centralized blocks occupy the map,3321,004214,5,collectable_count,,,,,,5.0
019322,sparse and centralized blocks occupy the map,3322,004215,5,collectable_count,,,,,,9.0
019323,sparse and centralized blocks occupy the map,3323,004216,5,collectable_count,,,,,,0.0
019324,sparse and centralized blocks occupy the map,3324,004217,5,collectable_count,,,,,,0.0
019325,sparse and decentralized blocks occupy the map,3325,004218,5,collectable_count,,,,,,3.0
019326,sparse and decentralized blocks occupy the map,3326,004219,5,collectable_count,,,,,,4.0
019327,sparse and decentralized blocks occupy the map,3327,004220,5,collectable_count,,,,,,7.0
019328,sparse and decentralized blocks occupy the map,3328,004221,5,collectable_count,,,,,,7.0
019329,sparse and decentralized blocks occupy the map,3329,004222,5,collectable_count,,,,,,2.0
019330,sparse and decentralized blocks occupy the map,3330,004223,5,collectable_count,,,,,,3.0
019331,sparse and decentralized blocks occupy the map,3331,004224,5,collectable_count,,,,,,0.0
019332,sparse and decentralized blocks occupy the map,3332,004225,5,collectable_count,,,,,,1.0
019333,sparse and decentralized blocks occupy the map,3333,004226,5,collectable_count,,,,,,1.0
019334,sparse and decentralized blocks occupy the map,3334,004227,5,collectable_count,,,,,,0.0
019335,sparse and decentralized blocks occupy the map,3335,004228,5,collectable_count,,,,,,1.0
019336,sparse and decentralized blocks occupy the map,3336,004229,5,collectable_count,,,,,,4.0
019337,sparse and decentralized blocks occupy the map,3337,004230,5,collectable_count,,,,,,0.0
019338,sparse and decentralized blocks occupy the map,3338,004231,5,collectable_count,,,,,,9.0
019339,sparse and decentralized blocks occupy the map,3339,004232,5,collectable_count,,,,,,8.0
019340,sparse and decentralized blocks occupy the map,3340,004233,5,collectable_count,,,,,,9.0
019341,sparse and decentralized blocks occupy the map,3341,004234,5,collectable_count,,,,,,8.0
019342,sparse and decentralized blocks occupy the map,3342,004235,5,collectable_count,,,,,,8.0
019343,sparse and decentralized blocks occupy the map,3343,004236,5,collectable_count,,,,,,9.0
019344,sparse and decentralized blocks occupy the map,3344,004237,5,collectable_count,,,,,,7.0
019345,sparse and decentralized blocks occupy the map,3345,004240,5,collectable_count,,,,,,5.0
019346,sparse and decentralized blocks occupy the map,3346,004241,5,collectable_count,,,,,,4.0
019347,sparse and decentralized blocks occupy the map,3347,004242,5,collectable_count,,,,,,1.0
019348,sparse and decentralized blocks occupy the map,3348,004243,5,collectable_count,,,,,,8.0
019349,sparse and decentralized blocks occupy the map,3349,004244,5,collectable_count,,,,,,1.0
019350,sparse and decentralized blocks occupy the map,3350,004245,5,collectable_count,,,,,,9.0
